{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 0, 'Sad': 55, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 0, 'Sad': 56, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 0, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 1, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 2, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 3, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 4, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 5, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 6, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 7, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 8, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 9, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 10, 'Sad': 57, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 0, 'Neutral': 10, 'Sad': 58, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 1, 'Neutral': 10, 'Sad': 58, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 2, 'Neutral': 10, 'Sad': 58, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 58, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 59, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 60, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 61, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 62, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 63, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 64, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 65, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 66, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 67, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 68, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 69, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 70, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 71, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 72, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 73, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 10, 'Sad': 74, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 11, 'Sad': 74, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 12, 'Sad': 74, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 12, 'Sad': 75, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 12, 'Sad': 76, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 12, 'Sad': 77, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 13, 'Sad': 77, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 14, 'Sad': 77, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 15, 'Sad': 77, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 16, 'Sad': 77, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 17, 'Sad': 77, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 18, 'Sad': 77, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 19, 'Sad': 77, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 19, 'Sad': 78, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 19, 'Sad': 79, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 19, 'Sad': 80, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 19, 'Sad': 81, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 19, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 20, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 21, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 22, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 23, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 24, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 25, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 26, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 27, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 28, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 29, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 30, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 31, 'Sad': 82, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 31, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 32, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 33, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 34, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 35, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 36, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 37, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 38, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 39, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 40, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 41, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 42, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 43, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 44, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 45, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 46, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 47, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 48, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 49, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 50, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 51, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 52, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 53, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 54, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 55, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 56, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 57, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 58, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 59, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 60, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 61, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 62, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 63, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 64, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 65, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 66, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 67, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 68, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 69, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 70, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 71, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 72, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 73, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 74, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 75, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 76, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 77, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 78, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 79, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 80, 'Sad': 83, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 80, 'Sad': 84, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 81, 'Sad': 84, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 82, 'Sad': 84, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 82, 'Sad': 85, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 82, 'Sad': 86, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 82, 'Sad': 87, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 3, 'Neutral': 82, 'Sad': 88, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 4, 'Neutral': 82, 'Sad': 88, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 5, 'Neutral': 82, 'Sad': 88, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 6, 'Neutral': 82, 'Sad': 88, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 7, 'Neutral': 82, 'Sad': 88, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 8, 'Neutral': 82, 'Sad': 88, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 9, 'Neutral': 82, 'Sad': 88, 'surprise': 0}
{'Angry': 0, 'Disgust': 0, 'Fear': 0, 'Happy': 10, 'Neutral': 82, 'Sad': 88, 'surprise': 0}
